"puesto","empresa","nivel","area","fecha","detalle","link","departamento","fecha_scraping"
"CADETE/AYUDANTE DE DEPÓSITO","Importador de repuestos automotriz","Auxiliar","Cadetería - Cobranzas","Hace 2 días ","Cadete/ayudante de depósito 19 a 27 años con libreta de auto categoría A (excluyente). Preparación de encomiendas, entrega y compra de repuestos, mantener  ...","https://trabajo.gallito.com.uy/anuncio/cadete-ayudante-de-deposito-am7y6","montevideo",2019-11-10 20:09:42
"ADMINISTRATIVO/A","F.F.D.S.A.L","Auxiliar","Administración - Secretariado","Hace 2 días "," El Fondo de Financiamiento y Desarrollo Sustentable de la Actividad Lechera (F.F.D.S.A.L) selecciona administrativo/a para sumar a su staff.

 REQUISITOS  ...","https://trabajo.gallito.com.uy/anuncio/administrativo-a-e44a5","montevideo",2019-11-10 20:09:42
"VENTAS ONLINE","TeamSale","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Venta y asesoramiento en linea vía Internet 
seguimiento a cartera de clientes post - venta Pro activa 
Responsable y puntual 
abierta al aprendizaje 
Crec ...","https://trabajo.gallito.com.uy/anuncio/ventas-online-jnnm4","montevideo",2019-11-10 20:09:42
"TÉCNICO EN AIRE ACONDICIONADO Y FOGUISTA","Importante empresa","Peon","Producción","Hace 2 días ","Operar Chillers y calderas de vapor y agua caliente.
Debe tener título de técnico de aire acondicionado.
En principio es para cubrir licencias.
El trabajo  ...","https://trabajo.gallito.com.uy/anuncio/tecnico-en-aire-acondicionado-y-foguista-dravg","montevideo",2019-11-10 20:09:42
"SE BUSCAN VENDEDORES DE 18 A 33 AÑOS - CON O SIN EXPERIENCIA","Ventas to dream","Ejecutivo Comercial","Ventas - Comercial","Hace 2 días ","Venta de productos, cuidado de cartera de clientes
Cédula de identidad vigente (NO PASAPORTE) 18 a 33 años
Buena presencia
Buen trato con el público
Puntua ...","https://trabajo.gallito.com.uy/anuncio/se-buscan-vendedores-de-18-a-33-anos-con-o-sin-experiencia-mnh9y","montevideo",2019-11-10 20:09:42
"VENDEDOR EN FERIA","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 3 días ","Joven mayor de edad para venta de huevos en puesto de ferias 2 días y medio por semana.  Sueldo inicial 9000 x mes . Vivir solamente por buceo o cercanías. ...","https://trabajo.gallito.com.uy/anuncio/vendedor-en-feria-72uyy","montevideo",2019-11-10 20:09:42
"INSTALADOR DE SISTEMAS DE AUDIO PARA AUTOS DE ALTA GAMA","Importante empresa","Oficial","Servicios - Oficios","Hace 3 días ","Se busca personal capacitado en INSTALACIÓN de SISTEMAS DE AUDIOS en vehículos de alta gama

Horarios de Lunes a Viernes a de 09:00 a 18:00, en Carrasco

E ...","https://trabajo.gallito.com.uy/anuncio/instalador-de-sistemas-de-audio-para-autos-de-alta-gama-948er","montevideo",2019-11-10 20:09:42
"GUARDIA A CABALLO BARRIO PRIVADO LAGOMAR","Importante empresa","Auxiliar","Seguridad - Vigilancia","Hace 3 días ","Se busca incorporar al equipo de SEGURIDAD de BARRIO PRIVADO de la zona próxima a Cuidad de la Costa, Pando, Barrios Blancos.

Turnos rotativos

Se valora  ...","https://trabajo.gallito.com.uy/anuncio/guardia-a-caballo-barrio-privado-lagomar-yma48","montevideo",2019-11-10 20:09:42
"VENDEDOR/A DE LUNES A VIERNES DE 15.30 A 19.30HS","CALL CENTER PREVENIR","Auxiliar","Teleoperadores - Call Center","Hace 3 días ","Te estamos buscando, si tienes experiencia en call, alta tolerancia a las frustraciones, y espíritu superador, tenemos el lugar ideal para tí !!, con las m ...","https://trabajo.gallito.com.uy/anuncio/vendedor-a-de-lunes-a-viernes-de-15-30-a-19-30hs-jr8bv","montevideo",2019-11-10 20:09:42
"CONTADOR PÚBLICO","Estudio Contable","Profesional","Finanzas - Contabilidad - Auditoria","Hace 3 días "," ESTUDIO CONTABLE

UBICADO EN BUCEO

Se valorará conocimientos en preparación de declaraciones juradas, nóminas de BPS, preparación de Estados Financieros, ...","https://trabajo.gallito.com.uy/anuncio/contador-publico-v88jj","montevideo",2019-11-10 20:09:42
"AYUDANTE DE COCINA","Residencial","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 3 días ","Seleccionamos un Ayudante de Cocina para realizar una suplencia del lunes 11 al lunes 18 de noviembre.

Horario: 08:00 a 16:00 hrs.

Incorporación a la  br ...","https://trabajo.gallito.com.uy/anuncio/ayudante-de-cocina-uqr7t","montevideo",2019-11-10 20:09:42
"NETWORK MARKETING","TRABAJO POR INTERNET","Asistente","Marketing - Publicidad","Hace 3 días ","IMPORTANTE....LEER TODO
BUSCO PERSONAS EMPRENDEDORAS O QUE QUIERAN EMPEZAR A EMPRENDER A TRAVÉS DE INTERNET, UTILIZANDO LAS REDES SOCIALES  

DESDE CUALQUI ...","https://trabajo.gallito.com.uy/anuncio/network-marketing-335hm","montevideo",2019-11-10 20:09:42
"VENDEDORA","Salud bienestar y calidad de vida ","Auxiliar","Atención al cliente","Hace 3 días ","Se necesitan jóvenes entre 18 y 33 años, comprometidas.
Con o sin experiencia. 
Horario Part-time o Full time Buena Presencia
Dinámico 
Responsable 
Puntua ...","https://trabajo.gallito.com.uy/anuncio/vendedora-hgndn","montevideo",2019-11-10 20:09:42
"ADMINISTRATIVO","Rubro Maritimo","Auxiliar","Administración - Secretariado","Hace 3 días ","Administrativo Dep.Operativo","https://trabajo.gallito.com.uy/anuncio/administrativo-sb843","montevideo",2019-11-10 20:09:42
"PELUQUERA","","Técnico / Especialista","Servicios - Oficios","Hace 3 días ","Peinadora,sepa también: manos, pies, corte(Unisex), depilación, y aplicación de color(colorimetría básica). Atender público,puntualidad, amabilidad, compañ ...","https://trabajo.gallito.com.uy/anuncio/peluquera-jhnbn","montevideo",2019-11-10 20:09:42
"DISEÑADOR VISIAL Y GRAFICO PARA EMPRESA COMERCIAL","Importante empresa","Analista","Arte - Diseño - Comunicación","Hace 4 días ","Diseño edicion de video . campañas comerciales, elaboracion de catalogos, fichas de productos , redes sociales ,pagina web etc asistir al area de Gerencia  ...","https://trabajo.gallito.com.uy/anuncio/disenador-visial-y-grafico-para-empresa-comercial-6s42b","montevideo",2019-11-10 20:09:42
"TECNICO /A PREVENCIONISTA","TGU TERMINALES GRANELERAS URUGUAYAS SA","Técnico / Especialista","Tecnologías de la información","Hace 4 días "," Tecnico /a Prevencionista:



Requisistos Excluyentes:



- Titulo Habilitante

- Experiencia Previa 

- Manejor de Herramientas Informaticas( Excel)

- P ...","https://trabajo.gallito.com.uy/anuncio/tecnico-a-prevencionista-zv4n6","montevideo",2019-11-10 20:09:42
"ATENCIÓN AL CLIENTE. VENTAS","Viviendo con salud","Auxiliar","Teleoperadores - Call Center","Hace 4 días ","Funciones 
Jóvenes emprendedores de 18 a 33 años con deseo de superación, manejo de redes sociales, pro activos, brindamos capacitaciones constantes, ganan ...","https://trabajo.gallito.com.uy/anuncio/atencion-al-cliente-ventas-dhjb7","montevideo",2019-11-10 20:09:42
"ASESOR DE VENTAS ONLINE (COMMUNITY MANAGER)","Indajaus Grow","Ejecutivo Comercial","Ventas - Comercial","Hace 4 días ","IMPORTANTE GROW SHOP BUSCA;
- Atención Online de Clientes (Whatsapp, Redes Sociales, Mercado Libre y WEB)
- Venta Online
- Atención en Mostrador 
- Generad ...","https://trabajo.gallito.com.uy/anuncio/asesor-de-ventas-online-community-manager-t5jte","montevideo",2019-11-10 20:09:42
"LIDERES DE EQUIPOS Y VENTAS","","Ejecutivo Comercial","Ventas - Comercial","Hace 4 días ","Estamos incorporando nuevos representantes/distribuidores, a tiempo parcial o completo.
Ganancias por: * ventas
                            * desarrollar g ...","https://trabajo.gallito.com.uy/anuncio/lideres-de-equipos-y-ventas-5d58m","montevideo",2019-11-10 20:09:42
"SRA. PARA TAREAS DOMESTICAS Y COCINA","CASA DE FAMILIA EN POCITOS","Auxiliar","Servicios - Oficios","Hace 4 días ","TODA TAREA CON COCINA.
Lunes a viernes de 9 a 15 hs.

Muy responsable, eficiente, cumplidora.
Con experiencia en:  limpieza, cocina y planchado 
Edad: 30 a ...","https://trabajo.gallito.com.uy/anuncio/sra-para-tareas-domesticas-y-cocina-8yesn","montevideo",2019-11-10 20:09:42
"ASESOR EN VENTAS","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 4 días ","Seleccionamos para nuestro departamento, personas con marcado perfil comercial, preferiblemente con experiencia en ventas y vehiculo propio (no excluyente) ...","https://trabajo.gallito.com.uy/anuncio/asesor-en-ventas-yhuu9","montevideo",2019-11-10 20:09:42
"ENCARGADO PARA BAR","Santorini","Supervisor / Encargado","Ventas - Comercial","Hace 4 días ","Santorini busca encargado en el turno de la noche. Las responsabilidades para ser encargado.","https://trabajo.gallito.com.uy/anuncio/encargado-para-bar-4n4vq","montevideo",2019-11-10 20:09:42
"ADMINISTRATIVA","Importante empresa","Auxiliar","Administración - Secretariado","Hace 5 días ","Administrativa, con conocimientos en Fígaro 2000. Administrativa, con conocimientos en Fígaro 2000.","https://trabajo.gallito.com.uy/anuncio/administrativa-66zqd","montevideo",2019-11-10 20:09:42
"CHOFER","Importante empresa","Peon","Servicios - Oficios","Hace 5 días ","Chofer, para reparto en zona de Montevideo. Chofer, para reparto en zona de Montevideo.","https://trabajo.gallito.com.uy/anuncio/chofer-nm5he","montevideo",2019-11-10 20:09:42
"BACHERO","","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 5 días ","limpieza y mantenimiento de vajilla, equipamientos de cocina, cuberteria, áreas publicas. mantener áreas de trabajo limpias y ordenadas, aplicar procedimie ...","https://trabajo.gallito.com.uy/anuncio/bachero-nsp4m","montevideo",2019-11-10 20:09:42
"VENDEDORAS","TeamSale","Ejecutivo Comercial","Ventas - Comercial","Hace 5 días ","Ventas y asesoramiento en linea vía Internet
seguimiento a cartera de clientes post venta. Pro activa
Responsable y puntual 
Abierta al aprendizaje 
Crecim ...","https://trabajo.gallito.com.uy/anuncio/vendedoras-ez3q2","montevideo",2019-11-10 20:09:42
"AUXILIAR DE VENTAS","JL Revello en Punta Crretas Shopping","Ejecutivo Comercial","Ventas - Comercial","Hace 5 días "," Personal femenino para 

Requisitos excluyentes:

1. excelente presencia.

2.secundaria completa

3. disponibilidad horaria, 

horarios rotativos incluyen ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-ventas-jedb4","montevideo",2019-11-10 20:09:42
"ARQUITECTO","Empresa","Profesional","Construcción - Arquitectura","Hace 5 días "," Profesional con experiencia en Revit para integrar equipo de trabajo de reconocido estudio con sede en USA. 

Requisitos: Arquitecto/a recibido/a con 2 añ ...","https://trabajo.gallito.com.uy/anuncio/arquitecto-3bs56","montevideo",2019-11-10 20:09:42
"VENDEDORES Y VENDEDORES","Importante empresa","Ejecutivo Comercial","Ventas - Comercial","Hace 5 días ","Nos encontramos en busca de jóvenes (18 a 25 años) con carácter emprendedor para el área de ventas, con vocación de servicio en atención y asesoramiento al ...","https://trabajo.gallito.com.uy/anuncio/vendedores-y-vendedores-8pm2r","montevideo",2019-11-10 20:09:42
"TELEVENDEDOR PARA IMPORTANTE ORGANIZACIÓN MUNDIAL DE AYUDA A LOS NIÑOS.","Teleservicios","Auxiliar","Teleoperadores - Call Center","Hace 5 días ","En qué consiste la tarea?

LLamar a diferentes personas para poder captar una donación mensual en dinero para financiar los proyectos de una organización m ...","https://trabajo.gallito.com.uy/anuncio/televendedor-para-importante-organizacion-mundial-de-ayuda-a-los-ninos-dr6e6","montevideo",2019-11-10 20:09:42
"ADMINISTRATIVO / TÉCNIC","Embajada de Portugal","Auxiliar","Administración - Secretariado","Hace 5 días "," Requisitos: portugués avanzado, administración, contabilidad pública y trabajo consular.



Postulaciones hasta 18/11","https://trabajo.gallito.com.uy/anuncio/administrativo-tecnic-y6stg","montevideo",2019-11-10 20:09:42
"AUXILIAR DE DEPÓSITO PROACTIVO CON LIBRETA DE CONDUCIR","","Auxiliar","Logística - Distribución","Hace 5 días ","-Armado de pedidos
-Orden del depósito
-Entregar  mercadería
- Coordinar logística entre sucursales.
- Retiro de mercadería en importadores, realizando los ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-de-deposito-proactivo-con-libreta-de-conducir-dzey7","montevideo",2019-11-10 20:09:42
"CAJERO/A PARA MINIMERCADO","Importante empresa","Auxiliar","Ventas - Comercial","Hace 5 días ","Nos orientamos a la búsqueda de personas responsables, confiables, proactivas y con marcado perfil orientado al cliente.
Para caja de Minimercado de Estaci ...","https://trabajo.gallito.com.uy/anuncio/cajero-a-para-minimercado-vbp56","montevideo",2019-11-10 20:09:42
"CONTADOR INDEPENDIENTE","Estudio contable","Profesional","Finanzas - Contabilidad - Auditoria","Hace 5 días ","DJ impuestos agro y comercial
Memory balances Se espera una asistencia de 5 hs diarias . Debera hacerse cargo de la formulacion de DJ de Irae,IP,Irae Agro. ...","https://trabajo.gallito.com.uy/anuncio/contador-independiente-tzstv","montevideo",2019-11-10 20:09:42
"LIMPIADOR/A","","Auxiliar","Servicios - Oficios","Hace 5 días ","Estamos seleccionando auxiliares de servicio para Montevideo y Canelones 
Imprescindibles: buena presencia, ciclo básico de secundaria /UTU  completo y 
cu ...","https://trabajo.gallito.com.uy/anuncio/limpiador-a-8phmp","montevideo",2019-11-10 20:09:42
"AUXILIAR CONTABLE CALIFICADA","","Asistente","Finanzas - Contabilidad - Auditoria","Hace 6 días ","aux,Contable calificada con experiencia en programas memory y personal GNS para empresa horario completo de lunes a viernes 10 a 19 hS experiencia en progr ...","https://trabajo.gallito.com.uy/anuncio/auxiliar-contable-calificada-2hazv","montevideo",2019-11-10 20:09:42
"ACOMPAÑANTE","Yobred","Auxiliar","Salud","Hace 6 días ","Acompañante en sanatorio y domicilio. Buen ambiente laborar, horario flexible y sueldo sobre el laudo. Se busca persona responsable, para cubrir varios hor ...","https://trabajo.gallito.com.uy/anuncio/acompanante-7ytjy","montevideo",2019-11-10 20:09:42
"ADMINISTRADOR DE SISTEMAS","","Técnico / Especialista","Tecnologías de la información","Hace 6 días ","Seleccionamos para incorporarse a nuestro equipo de trabajo: Administrador de Sistemas.

La búsqueda se orienta a jóvenes estudiantes o egresados de las ca ...","https://trabajo.gallito.com.uy/anuncio/administrador-de-sistemas-3nb2r","montevideo",2019-11-10 20:09:42
"LICENCIADA EN ENFERMERÍA","Empresa","Técnico / Especialista","Salud","Hace 6 días "," Con título habilitado por MSP.

Edad hasta 30 años 

disponibilidad de horario, 

proactiva con capacidad de liderazgo, 

Sexo femenino. 

Al postularse a ...","https://trabajo.gallito.com.uy/anuncio/licenciada-en-enfermeria-9q2zb","montevideo",2019-11-10 20:09:42
"PLANCHERO PARA RESTO-BAR EN PUNTA GORDA","Resto bar en Carrasco/Punta Gorda","Auxiliar","Hotelería - Gastronomía - Turismo","Hace 6 días ","La persona a ocupar el puesto se desempeñará como planchero y ayudante de cocina en todos los aspectos. 
Deberá mantener el orden y la limpieza de la maqui ...","https://trabajo.gallito.com.uy/anuncio/planchero-para-resto-bar-en-punta-gorda-b5nu3","montevideo",2019-11-10 20:09:42
"OFICIAL MECANICO","OFICIAL MECANICO","Oficial","Servicios - Oficios","Hace 6 días "," Taller busca

Taller busca oficial mecánico con experiencia general.","https://trabajo.gallito.com.uy/anuncio/oficial-mecanico-msgrg","montevideo",2019-11-10 20:09:42
"LAVADOR Y ESTACIONAR DE VEHÍCULOS","BT PERFORMANCE","Auxiliar","Servicios - Oficios","Hace 1 semana ","SE NECESITA PERSONA MASCULINA ACTIVA  PARA LOS FINES DE SEMANA EN EL DÍA (DE 8 A 20 HS.) DE  Y CUBRIR UN DÍA EN LA SEMANA LA NOCHE (20 A 8HS.)
SU FUNCIÓN L ...","https://trabajo.gallito.com.uy/anuncio/lavador-y-estacionar-de-vehiculos-bts6y","montevideo",2019-11-10 20:09:42
"VENDEDORAS CAJERAS ENCARGADAS SHOPPING","","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Orientamos la búsqueda a personas:

-	mayores de 25 años
-	proactivas, responsables y amables
-	con gusto por la atención al cliente y el trabajo en equipo ...","https://trabajo.gallito.com.uy/anuncio/vendedoras-cajeras-encargadas-shopping-n3b3t","montevideo",2019-11-10 20:09:42
"VENDEDORES Y VENDEDORAS","Mastrusciello","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Integro vendedores y vendedoras independientes para venta de productos naturales de alta rotatividad Mayores de 45 años 
No se requiere experiencia. 
Se ca ...","https://trabajo.gallito.com.uy/anuncio/vendedores-y-vendedoras-6qpnb","montevideo",2019-11-10 20:09:42
"VENTAS Y ATENCIÓN AL CLIENTE","Freelance Work Teams","Ejecutivo Comercial","Ventas - Comercial","Hace 1 semana ","Venta y asesoramiento en línea vía Internet
Atención al cliente
Seguimiento a cartera de clientes Post – Venta Proactiva
Responsable y puntual
Abierta al a ...","https://trabajo.gallito.com.uy/anuncio/ventas-y-atencion-al-cliente-64pbt","montevideo",2019-11-10 20:09:42
