"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"Programador - De bases datos","LaReddeServicios","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Vendedor","FABIANCARBALLO","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Ayudante de Maquinista","Possum","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Auxiliar de Marketing part time","Entrust","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Coordinador CAT (Cabina Atención Telefónica)","IGS","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Distribuidores con Camioneta - Para distribución de Alimentos procesados y congelados en Montevideo","CVSelecciones","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Profesor de natacion para colonia de verano - Buscamos para enero y febrero","ClubAtlanta","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Responsable de Marketing Digital","Fidelis","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Responsable de Trade Marketing","Fidelis","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Grails Groovy SSR/SR","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"Golang Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"Golang Architect ","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Golang SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Frontend Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"Frontend Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Frontend SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Erlang SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Email Marketing Developer","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Drupal Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
" Drupal SSR/SR","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"DevOPs Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"DevOPs Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Vendedor de Salón - Rubro Colchones y Sommiers","TalentoConsultores","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"DevOPs SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"DBA Sql","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Vendedor de Salón - Rubro Colchones y Sommiers","TalentoConsultores","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Data Scientist Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"Data Scientist Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Data Scientist SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"C++ Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"C++ Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"C++ SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Big Data Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"Big Data Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Big Data SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"AWS Developer","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"ASP + VB Classic SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Angular Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"Angular Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Angular SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
" Angular 2/4/5 o 6 SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Android Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"Android Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Android SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Analista Funcional SSR/SR","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
"Adobe Experience Manager SSR/SR ","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
".NET con CMS","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
".Net Tech Lead","BairesDev","Salto","Salto","22 noviembre",2018-11-24 03:00:55
".Net Architect","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
".Net SSR/SR","BairesDev","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Acompañante de Chofer","VitaeConsultores","Montevideo","Montevideo","22 noviembre",2018-11-24 03:00:55
"Cadete para PedidosYa - con bicicleta propia","RUBALIRS.A.","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"SQL DBA - Tata Consultancy Services","TataConsultancyServices","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Python - Developer","TataConsultancyServices","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"VENDEDOR JOYERIA - Local CENTRO","FRIEDMAN","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Encargado/a para Panadería - Durazno","Pagnifique","Durazno","Durazno","21 noviembre",2018-11-24 03:00:55
"Marketing y Publicidad - Con experiencia ","NewHome","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Analista de portafolio ","PricewaterhouseCoopers","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Backup de Supervisor o TeamLeader en ventas - Call Center de primer nivel","TOTALSHOP","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Administrativo para Recursos Humanos - (part time)","Adecco","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"NODE JS -  Developer","TataConsultancyServices","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Cajeros - Aeropuerto de Carrasco, Buque Francisco.","GlobalExchanges.a.","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Vendedor - Para Estudio Jurídico Notarial ubicado en zona Carrasco","ConTalentoConsultora","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Cajera administrativa  - Turno completo ","PaoladeLeonardis","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Business Analyst  - Tata Consultancy Services","TataConsultancyServices","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"ASESOR COMERCIAL, DEPARTAMENTO DE COLONIA","SecuritasUruguay","Colonia","ColoniaDelSacramento","21 noviembre",2018-11-24 03:00:55
"Auxiliar Contable - (part time)","Adecco","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Analista de Stock - (con experiencia previa)","Adecco","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Asesor Comercial, Ciudad de la Costa","SecuritasUruguay","Canelones","Solymar","21 noviembre",2018-11-24 03:00:55
"Estudiante de Ingeniería o Ciencias económicas ","CPAFerrere","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Agente en ventas","ARTEPropiedades","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"ASESOR COMERCIAL, MALDONADO","SecuritasUruguay","Maldonado","Maldonado","21 noviembre",2018-11-24 03:00:55
"Auxiliar de Ventas para Panadería","Pagnifique","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Asistente técnico de arquitectura","CPAFerrere","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Sushiman","Artico","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Experta en perfumería para Rivera ","Farmashop","Rivera","Rivera","21 noviembre",2018-11-24 03:00:55
"Coordinador de Operaciones","InserciónLaboralWorklink","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Analista de Ventas ","PricewaterhouseCoopers","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Supervisor Comercial Regional Oeste - Departamentos de Paysandú, Colonia y Salto","SecuritasUruguay","Paysandú","Paysandu","21 noviembre",2018-11-24 03:00:55
"Promotoras - Atlántida ","ManpowerGroup","Canelones","Atlantida","21 noviembre",2018-11-24 03:00:55
"Promotoras - Montevideo","ManpowerGroup","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Ruby on Rails Developer - con inglés","Oktana","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Vendedor Freelance","AvanzaConsultores","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Periodista / Locutor ","AvanzaConsultores","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Promotoras - Punta del Este","ManpowerGroup","Maldonado","PuntaDelEste","21 noviembre",2018-11-24 03:00:55
"Analista Sr Financiero ","ManpowerGroup","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Vendedora para temporada en Feria Artesanal de ATLÁNTIDA - Turno vespertino nocturno","DCairo","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Foguista - Turno vespertino ","PaoladeLeonardis","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Encargado/a de Local para Shopping (Las Piedras) - Para importante empresa de indumentaria ","ManpowerGroup","Canelones","LasPiedras","21 noviembre",2018-11-24 03:00:55
"Auxiliar Contable con Memory Figaro excluyente - para Empresa.","IdentificaCapitalHumano","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"DISTRIBUIDORES PARA MONTEVIDEO","PANGIORNO","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Peón de cocina","SheratonMontevideoHotel","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Vigilante Auxiliar - Que resida en Cerro  Rincon del Cerro  Paso de la Arena.","AltosVentanalesS.A","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Responsable de Sucursal ","Adecco","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Docente particular de Informes de Cr Publico","BrightConsultingServicesSrl","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"VENDEDORA. - Vendedor FreeLance","ESLIVES.A","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"VENDEDORA. - Vendedor FreeLance","ESLIVES.A","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Recepcionista   en peluqueria y centro estetico - Turno diurno","NUEVOESTILO","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Tapicero - IMPORTANTE EMPRESA DEL RUBRO","TalentoConsultores","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"tecnico de instalaciones de antenas satelitales para  cable c - horario de 10 a18 de Martes a Domingo","Instalart","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Mecánico Automotriz - Alineación y Balanceo","EventualesConsultora","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Secretario/a Administrativo/a - para reconocido Organismo Público","WorkOfficeS.A.","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Docente de Econometría I y II","BrightConsultingServicesSrl","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Administración","Anda","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Asistente técnico - para reconocido Organismo Público","WorkOfficeS.A.","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Asistente técnico - para reconocida Institución Pública","WorkOfficeS.A.","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Ejecutivos de ventas - Con o sin experiencia","Freelanceworkteams","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Posicion de Liderazgo en Tienda","NIKE","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Agentes de venta - Con o sin experiencia","Freelanceworkteams","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Encuestador/a  - Lunes a viernes 10:00 a 15:00 horas","Opciónconsultores","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Analista de aplicaciones moviles, java .net","ValentinBarros","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Estudiantes Avanzados  - Contador Público","EventualesConsultora","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Bachero - Con disponibilidad","HoyteQuiero","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Responsable de mesa de operaciones","Entrust","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Auxiliar de cocina - Con experiencia","CertuS","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Vendedor Freelance - Medio tiempo","NFINTERNACIONAL","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Agente soporte técnico","Boticario","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Se Busca guardia de seguridad","JOSLINSA","Florida","Florida","21 noviembre",2018-11-24 03:00:55
"Operario para Industria - Experiencia en Imprenta","randstad","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Estudiantes o Egresados de Telecomunicaciones y/o Telemática  - Part time o Full Time ","AegisConsultoraOrganizacional","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"VENDEDORA PUNTA DEL ESTE - CON EXPERIENCIA","ROTUNDA","Maldonado","PuntaDelEste","21 noviembre",2018-11-24 03:00:55
"Personal Eventual experiencia Picking  - ruta 102 y Perimetral ","GrupoHumanoConsultores","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Chofer de reparto - Ciudad de la Costa","VP","Selección","Montevideo-Montevideo","21 noviembre",2018-11-24 03:00:55
"Aprendiz de técnico electrónico para mantenimiento de equipos de codificación industrial","SandakyS.A.","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Vendedor de Mostrador  - para importante empresa de insumos electricos ","ManpowerGroup","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Desarrollador Jr.","ManpowerGroup","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Ejecutivo Comercial","ManpowerGroup","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"IT Trainee, Capacitación en Programación y Testing - Para Programadores Jr o Estudiantes de Programación con manejo de idioma inglés. ","ManpowerGroup","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Técnico en construcción - Estudiante","RINAURUGUAY","Montevideo","Montevideo","21 noviembre",2018-11-24 03:00:55
"Psicólogo/a  cognitivo conductista","Ce.De.R","SanJosé","DeltaDelTigreYVillas","20 noviembre",2018-11-24 03:00:55
"Psicopedagogo/a","Ce.De.R","SanJosé","DeltaDelTigreYVillas","20 noviembre",2018-11-24 03:00:55
"Auxiliar Administrativo/a","Ce.De.R","SanJosé","DeltaDelTigreYVillas","20 noviembre",2018-11-24 03:00:55
"Estudiantes de Ingeniero/a especialidades varias - para varios puntos del pais","EstiloSRL","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Ingeniero/a especialidades varias - para varios puntos del pais","EstiloSRL","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Lic. en Psicología para Selección Junior  ","PrometeoSoluciones","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Operario de linea de producción - Zona Barros Blancos Contrato Temporal","Aglh","Canelones","BarrosBlancos","20 noviembre",2018-11-24 03:00:55
"Responsable de expansión y desarrollo de nuevos negocios ","PricewaterhouseCoopers","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Business Account Manager  - BoConcept Cono Sur","BoConcept","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Analista Jr","Anda","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Ayudante de Carnicero - Zona Aeropuerto","GoddardCateringGroup","Canelones","PasoCarrasco","20 noviembre",2018-11-24 03:00:55
"Gestor de Cobranza Telefónico","REQUIRO","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Telemarketer","Advice","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Administrativo - Recursos Humanos","IUDELGestiónHumana","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Telemarketer con Experiencia","REQUIRO","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Auxiliar de Bodega - Montevideo","InteragrovialS.A.","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Supervisora de promotoras - Temporal","ManpowerGroup","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Desarrollador de software","ManpowerGroup","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"MUCAMA p/PIRIAPOLIS - con experiencia y buena presencia","RecursosHumanosHotelería","Maldonado","Piriapolis","20 noviembre",2018-11-24 03:00:55
"Técnicos Instaladores - por Temporada Piriapolis","ConsultoraHumanphi","Maldonado","Piriapolis","20 noviembre",2018-11-24 03:00:55
"Atención al cliente - Con conocimientos Diseño","AmpersandConsultores","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Contador júnior - PARA ZONAMERICA","POSADASYVECINOCONSULTORESINTERNACIONALESS.A","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Vendedor de Salon - para Zafra","AmpersandConsultores","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Captación de donaciones y socios - Call Center","Synapsis","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Asistente de Atención al Cliente - Contrato hasta FEBRERO 2019","EventualesConsultora","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Vendedor de Plaza y/o Viajante.","AcesurS.A.","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Junior Business Development ","TurialbaS.A.","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Project Manager - Egresados de Ingeniería Mecánica,  Industrial o Naval","AegisConsultoraOrganizacional","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Auxiliar de Venta para local comercial de Indumentaria y Accesorios - Ciudad de Minas","UnilamS.A","Lavalleja","Minas","20 noviembre",2018-11-24 03:00:55
"Auxiliar de Caja para local comercial de Indumentaria y Accesorios - Ciudad de Minas","UnilamS.A","Lavalleja","Minas","20 noviembre",2018-11-24 03:00:55
"Supervisor gastronómico","GoddardCateringGroup","Canelones","PasoCarrasco","20 noviembre",2018-11-24 03:00:55
"Telemarketer Portugués","XTRADE","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
"Auxiliar de Depósito con manejo de autoelevador  - Contrato a Término","Advice","Canelones","AeropuertoInternacionalDeCarrasco","20 noviembre",2018-11-24 03:00:55
"Aprendiz Electricista - Jovenes en busqueda de su primera experiencia laboral","ManpowerGroup","Montevideo","Montevideo","20 noviembre",2018-11-24 03:00:55
