"puesto","Empresa","Departamento","Ciudad","fecha","fecha_scraping"
"Analista de Proyectos IT","Sura","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Analista RPA ","Sura","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Analista Financiero","Sura","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Acompañante de chofer y entregador","randstad","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Data Integration Engineer","Applica","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Cocinero y minuteros  - Temporada en Punta del Este ","DonPeperone","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Business Analyst","Applica","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Se busca diseñador grafico ambos sexos.","JOCADOLSRL","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Vendedora ","pucciopablomarceloybernardeledanielaxel","Maldonado","PuntaDelEste","7 diciembre",2018-12-11 14:21:33
"Inside Sales Representative","Synapsis","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Technical Support - Advanced English","Synapsis","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Atención al cliente - Amplia disponibilidad horaria","JuegosMentales","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Ayudante de Reparto - Zona Ciudad de la Costa","VP","Selección","Montevideo-Montevideo","7 diciembre",2018-12-11 14:21:33
"Desarrollador Java  - FullStack","Applica","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Vendedora  - Vendedor FreeLance","ESLIVES.A","Canelones","Lagomar","7 diciembre",2018-12-11 14:21:33
"Vendedora. - Vendedor FreeLance","ESLIVES.A","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
".NET Developer - Senior","Applica","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Oficial de servicios externos - Tercerizado ","DCAContadoresyAsociados","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Se busca almacenista","JOSLINSA","Rivera","Rivera","7 diciembre",2018-12-11 14:21:33
"Repartidores de folletería - Punta del Este","RecursoCapital","Maldonado","PuntaDelEste","7 diciembre",2018-12-11 14:21:33
"Se busca Administrador ambos sexos.","JUGUISRL","CerroLargo","Melo","7 diciembre",2018-12-11 14:21:33
"Ejecutivo de ventas Corporativo","ConTalentoConsultora","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Cocinero/a - Jefe de Partida","EstudioPez","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Administrativo Back Office con dominio de Inglés y Polaco - Para importante Multinacional del Rubro IT.","ManpowerGroup","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Brand Manager","VitaeConsultores","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Vendedor - Portones Shopping","VitaeConsultores","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Administrativo Comercial","VitaeConsultores","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"Secretaria  Administrativa","VitaeConsultores","Montevideo","Montevideo","7 diciembre",2018-12-11 14:21:33
"ingeniero mecanico ","IZAR","Canelones","Progreso","6 diciembre",2018-12-11 14:21:33
"Analista Infraestructura SIG - para importante Organismo Público","WorkOfficeS.A.","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Cajero para restoran  - Temporada punta del este ","DonPeperone","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Mozo salón  - Con experiencia ","DonPeperone","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Cajera/o Adminsitrativa/o","VirginiaFasano&Asoc","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Analista Contable - Con experiencia Impositiva y Fiscal","randstad","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Encargado Administrativo Contable para el Departamento de Maldonado","Advice","Maldonado","Maldonado","6 diciembre",2018-12-11 14:21:33
"Asistentes SIG ","CPAFerrere","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Analista informático SIG - Para importante Organismo Público","WorkOfficeS.A.","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Pasante  Administartivo Contable - (2 meses)","Farmashop","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Vendedor/a - Vendedor free lance","INDUSTRIALMOLINERACA","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Semi técnico - para trabajar en OSE","UHYGubba&Asociados","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Asistente Cartográfico","CPAFerrere","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ayudante de Fontanería y Mantenimiento - para trabajar en OSE","UHYGubba&Asociados","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"vendedores especializados  - productos tangibles ","teamsales","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Chofer de reparto","InserciónLaboralWorklink","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Gestor de Cobranza Telefónico","REQUIRO","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Asistente cartográfico -  para importante Organismo Público","WorkOfficeS.A.","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Pasante Administrativo - para área comercial ","Farmashop","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
" Administrativos - Tercerizado para Ente Público. ","DCAContadoresyAsociados","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Asistente Administrativa/o ","VirginiaFasano&Asoc","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Telefonista recepcionista  - para Empresa Multinacional","Curbelo&Cianci","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ayudante de Electromecánica - para trabajar en OSE","UHYGubba&Asociados","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ayudante de Fontanería  - Tercerizado para Ente Público","DCAContadoresyAsociados","Montevideo",NA,"6 diciembre",2018-12-11 14:21:33
"Encargado restoran  - Temporada Punta del este ","DonPeperone","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ayudante en Electromecánica - Tercerizado para Ente Público. ","DCAContadoresyAsociados","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"VENDEDORES Part time  / Full time","FZEmprendedores","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Tesorero","Advice","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Analista de Repuestos","ManpowerGroup","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Supervisora de Ventas   -  Para Montevideo e Interior del País","ManpowerGroup","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Vendedor de vía pública (Colonia) - Para importante empresa multinacional de telecomunicaciones ","ManpowerGroup","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Encargada de Ventas – para Paysandú ","ManpowerGroup","Paysandú","Paysandu","6 diciembre",2018-12-11 14:21:33
"Analista Contable - Montevideo","randstad","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Auxiliar en Durazno  - Sos la persona que buscamos sin importar tu edad","Pagnifique","Durazno","Durazno","6 diciembre",2018-12-11 14:21:33
"Semi Técnicos en Arquitectura o Ingeniería - Tercerizado para Ente Público","DCAContadoresyAsociados","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Técnico en Electrónica - para Satellogic","Advice","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Asesor Comercial de Cuentas ","Possum","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Auxiliar en Young  - Sos la persona que buscamos sin importar tu edad","Pagnifique","RíoNegro","Young","6 diciembre",2018-12-11 14:21:33
"Foguista  industria farmacéutica - montevideo","randstad","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Asistente Administrativo","InteragrovialS.A.","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Operadores ventas telefonicas - Part Time","randstad","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Scrum Master","TopSystems","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Project Manager - Egresados de Ingeniería Mecánica,  Industrial o Naval","AegisConsultoraOrganizacional","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Estudiantes o Egresados de Telecomunicaciones y/o Telemática  - Part time o Full Time ","AegisConsultoraOrganizacional","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Analista en Sistemas  - Para empresa de Software","AegisConsultoraOrganizacional","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Cocineros ",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ayudantes de cocina - con experiencia ",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Cocinero - con experiencia",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Bartender - con experiencia",".MontevideoBeerCompanyLtda","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ayudante de Cocina","Biga","Maldonado","LaBarra","6 diciembre",2018-12-11 14:21:33
"Recepcionista -  contrato a término","randstad","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ayudante de pizzeria","Biga","Maldonado","LaBarra","6 diciembre",2018-12-11 14:21:33
"Limpiavidrios en alturas - Temporal","ClanisS.A","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Vendeor/a de Salón - Para comercio mayorista","CIDEL","CentrodeEmpleo","Montevideo-Montevideo","6 diciembre",2018-12-11 14:21:33
"Atención al cliente / Call center","Synapsis","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Administrativo Senior - Importadora Consumo Masivo","FRIEDMAN","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Operario Zafral - Zona Malvín","Aglh","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Contador para Consultaría en Finanzas","CPAFerrere","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Auxiliar de Ventas para Panadería en Maldonado","Pagnifique","Maldonado","PuntaDelEste","6 diciembre",2018-12-11 14:21:33
"Auxiliar Administrativo Contable","randstad","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Reponedor/a - Colonia","ESECE","Colonia","ColoniaDelSacramento","6 diciembre",2018-12-11 14:21:33
"Agente de Cargas - GHA / GSA de Línea Aérea","CamdiforS.A.","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ventas - Con o Sin experiencia","Freelanceworkteams","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Community manager","ElViajeroBravaBeachHostels&Suites","Maldonado","PuntaDelEste","6 diciembre",2018-12-11 14:21:33
"Recepcionista  - (Suplencia)","Adecco","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Aux. Limpieza   Masculino - Punta Rieles   ZA","GlobalHigieneSRL","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Auxiliar Administrativo Contable - Para Instituto Educativo Ubicado en el Centro de Montevideo","MOTIVAPersonasenMovimiento","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Jóvenes de Colonia Contrato a término - Montes del Plata","MontesdelPlata","Colonia","Conchillas","6 diciembre",2018-12-11 14:21:33
"Ingeniero de Software  ","PrometeoSoluciones","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Panadero - para la ciudad de Minas","FRIEDMAN","Lavalleja","Minas","6 diciembre",2018-12-11 14:21:33
"Agente de atención al cliente telefónica.","Synapsis","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Estudiante de arquitectura o diseño - part time","BAUKRAFT","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Técnico refrigeración - Barcelona  España","SONEGGROUPSL","España",NA,"6 diciembre",2018-12-11 14:21:33
"Telemarketer - Horario: lunes a viernes 15 a 21 hs y sábados 13:30 a 17 hs","Advice","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Tecnico Informatico ","Composystem","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Cadete Chofer","Composystem","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Auxiliares de Limpieza zafrales - excluyente experiencia previa","HardworkingConsultores","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ejecutivo de Cuenta - Rubro Informática","Composystem","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Vendedor Corporativo - Soluciones Audiovisuales","Composystem","Montevideo","Montevideo","6 diciembre",2018-12-11 14:21:33
"Ayudante de producción - Playa Pascual ","ManpowerGroup","SanJosé","PlayaPascual","6 diciembre",2018-12-11 14:21:33
"Cadete para PedidosYa - con moto propia","RUBALIRS.A.","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Mucama/o para hoteleria - Experiencia mínima 3 años","BDAHotel","Maldonado","Pinares-LasDelicias","5 diciembre",2018-12-11 14:21:33
"Personal Doméstico - eventual","ConsultoraHumanphi","Maldonado","Maldonado","5 diciembre",2018-12-11 14:21:33
"Stock Keeper","SofitelMontevideoCasinoCarrasco&Spa","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Asistente en Odontología para cubrir licencia - para Organismo Público","WorkOfficeS.A.","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Asistente de Calidad - Senior","GRUPOMETALURGICO","Montevideo",NA,"5 diciembre",2018-12-11 14:21:33
"Promotores/as - eventuales","ConsultoraHumanphi","Maldonado","Maldonado","5 diciembre",2018-12-11 14:21:33
"Reponedores - eventuales","ConsultoraHumanphi","Maldonado","Maldonado","5 diciembre",2018-12-11 14:21:33
"Mucamas - eventuales","ConsultoraHumanphi","Maldonado","Maldonado","5 diciembre",2018-12-11 14:21:33
"administrativo - turno de noche","HotelAmerica","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Desarrollador .NET SR","Middlesoftsrl","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Guardia de Seguridad - Turnos Rotativos  Montevideo","GrupoGamma","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Agente de venta telefónica para reconocido Servicio Fúnebre  - L a V de 15 a 20:30 hs","CasaTr3s","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Asesor Comercial de Seguros de Vida -  contrato a término por 1 año con posibilidades de continuar","Advice","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Auxiliares de Atención a Clientes y Ventas de Salón  - eventuales","ConsultoraHumanphi","Maldonado","Maldonado","5 diciembre",2018-12-11 14:21:33
"Mozos - eventuales","ConsultoraHumanphi","Maldonado","Maldonado","5 diciembre",2018-12-11 14:21:33
"Cajeros - eventuales","ConsultoraHumanphi","Maldonado","Maldonado","5 diciembre",2018-12-11 14:21:33
"Senior PHP Developer - Buscamos para Liveclicker","O+H","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Vendedor/a freelance","MARTINREZKS.A.","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Manufacturing Assistant  - Barros Blancos, Canelones. ","randstad","Canelones","BarrosBlancos","5 diciembre",2018-12-11 14:21:33
"Ejecutivo/a de cuentas telefónico - portugués","MarlonyS.A.","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Analista Funcional de Sistemas - para Empresa Multinacional","Curbelo&Cianci","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Auxiliar en Durazno Sos la persona que buscamos sin importar tu edad","Pagnifique","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Auxiliar en Young Sos la persona que buscamos sin importar tu edad","Pagnifique","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Encargado/a de Panadería para Young ","Pagnifique","RíoNegro","Young","5 diciembre",2018-12-11 14:21:33
"Asistente de Visual","DivinoS.A.","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Analista Contable","Curbelo&Cianci","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Mozo temporada punta del este  - Con experiencia ","DonPeperone","Maldonado","PuntaDelEste","5 diciembre",2018-12-11 14:21:33
"Chofer de Respuesta Móvil - Costa de Oro","GrupoGamma","Canelones","Atlantida","5 diciembre",2018-12-11 14:21:33
"Vendedores freelance","teamsales","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Peón con manejo de autoelevadores y/o montacargas - Zona Gianattasio","randstad","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Vendedor de Mostrador  - Excluyente tener experiencia previa en ventas ","ManpowerGroup","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Analista Contable (Zonamerica) – Temporal  - Para importante empresa multinacional ","ManpowerGroup","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Analista de Recursos Humanos","ManpowerGroup","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Personal para Contact Center - Para el rubro de la Salud","ManpowerGroup","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Mucama - para prestigiosa cadena hotelera","ManpowerGroup","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Ayudante de Reparto - Empresa en Sayago","Advice","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Asistente de Marketing Digital - (Zona Centro)","WorkOfficeS.A.","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Mozo mixto - Noche","BORTOLOTgelato&caffe","Colonia",NA,"5 diciembre",2018-12-11 14:21:33
"Asesor Comercial","Advice","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Agente de quality assurance - Zonamérica","Advice","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Estudiantes de carreras universitarias de TI  - (Licenciatura en Sistemas, Ingeniería en Sistemas o Computación)","Ernst&Young(EY)","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Cajeros  - Para Shopping Las Piedras","FRIEDMAN","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Elevadorista con Libreta H","WorkOfficeS.A.","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Ayudante para Centro de Estética Automotríz - Contato por Temporada PdE","WZTallerAutomotriz","Maldonado","PuntaDelEste","5 diciembre",2018-12-11 14:21:33
"Estudiantes avanzados o recién egresados de Marketing, comunicación o carreras afines - interesados en analiza el mercado de Trade Marketing","ManpowerGroup","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Auxiliar de depósito - para importante empresa","ManpowerGroup","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
"Cadete para Imprenta - con experiencia","ImprentaDiagonal","Montevideo","Montevideo","5 diciembre",2018-12-11 14:21:33
